source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation,_designation_reason
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,明治屋京橋ビル,,,,,,中央区,13102,区指定文化財,建造物,municipal,,35.677355,139.770138,building_direct,building_candidate_point,municipal,区指定文化財,建造物,,explicit_municipal_keyword
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,日本橋魚市場絵図面,,,,,,中央区,13102,区指定文化財,古文書,municipal,,35.666487,139.771,movable,representative_point,municipal,区指定文化財,古文書,,explicit_municipal_keyword
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,寛正三年板碑,,,,,,中央区,13102,区指定文化財,区指定文化財,municipal,,35.673688,139.7756,point,representative_point,municipal,区指定文化財,,,explicit_municipal_keyword
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,江戸三座入場券,,,,,,中央区,13102,区指定文化財,考古資料,municipal,,35.673688,139.7756,movable,representative_point,municipal,区指定文化財,考古資料,,explicit_municipal_keyword
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,佃島沽券絵図 控,,,,,,中央区,13102,区指定文化財,古文書,municipal,,35.666487,139.771,movable,representative_point,municipal,区指定文化財,古文書,,explicit_municipal_keyword
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,日本橋野村ビルディング旧館,,,,,,中央区,13102,区指定文化財,建造物,municipal,,35.683647,139.774858,building_direct,building_candidate_point,municipal,区指定文化財,建造物,,explicit_municipal_keyword
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,佃住吉講の獅子頭(龍虎・黒駒),,,,,,中央区,13102,区指定文化財,区指定文化財,municipal,,35.66781,139.782439,point,representative_point,municipal,区指定文化財,,,explicit_municipal_keyword
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,住吉神社水盤舎,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.667974,139.783399,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,南高橋,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.676922,139.779886,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,小網神社社殿及び神楽殿 附 棟札・造営関係資料,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.684121,139.780455,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,京橋の親柱,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.676061,139.768867,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,鐵砲洲稲荷神社,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.672449,139.779701,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,海運橋親柱,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.682526,139.777315,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,豊海橋,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.67731,139.782666,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,椙森神社 附 造営関係資料,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.688429,139.779641,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,柳橋,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.696368,139.786933,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,カトリック築地教会聖堂,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.668117,139.776934,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,一石橋の親柱,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.684118,139.770925,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,海幸橋の親柱 附 橋梁竣工図面,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.662395,139.769171,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,聖路加国際病院 トイスラー記念館,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.667764,139.775515,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,明治屋京橋ビル,,,,,,中央区,13102,区民有形文化財;指定文化財,建造物,ambiguous,,35.677355,139.770138,building_direct,building_candidate_point,ambiguous,区民有形文化財;指定文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,為替バンク三井組柱頭,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.676449,139.773025,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,日本橋野村ビルディング旧館,,,,,,中央区,13102,区民有形文化財;指定文化財,建造物,ambiguous,,35.683647,139.774858,building_direct,building_candidate_point,ambiguous,区民有形文化財;指定文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,門跡橋の親柱及び高欄,,,,,,中央区,13102,区民有形文化財,建造物,ambiguous,,35.665692,139.771871,building_direct,building_candidate_point,ambiguous,区民有形文化財,建造物,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,陶製住吉神社扁額,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.667974,139.783399,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,銅製洋鐘,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.668117,139.776934,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,板絵着色蘭陵王図額,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.667974,139.783399,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,木板金地着色蘆鷺図額,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.667974,139.783399,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,紙本墨画淡彩瀑布図,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.665932,139.771658,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,絹本着色白梅図,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.665932,139.771658,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,銅造 地蔵菩薩立像,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.680916,139.779323,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,新大橋の橋名板,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,魚河岸水神社加茂能人形山車巡行模型,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,法重寺の大?,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.665932,139.771658,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,日本橋の橋柱装飾品-青銅製麒麟像鰭及び附属品,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,紺糸威丸胴具足 附 具足櫃,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.669619,139.784505,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,燈臺 北村西望作 銅造彫刻 附 石造台座,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.672842,139.763297,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,長谷川春子作挿絵の原画及び素描,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,近岡善次郎作 築地・隅田川等風景画,,,,,,中央区,13102,区民有形文化財,美術工芸品,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,絵画・彫刻・工芸品,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,寛保沽券図,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,末廣神社所蔵文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.686829,139.784064,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,小津家文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.688763,139.776393,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,佐々木家文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.688887,139.772176,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,椙森神社文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.688429,139.779641,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,中村家文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.692279,139.781491,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,佃島渡船関係文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,住吉神社文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.667974,139.783399,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,服部家文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,宝永七年の通二丁目沽券図写,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.682418,139.77308,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,日本橋魚市場絵図面,,,,,,中央区,13102,区民有形文化財;指定文化財,古文書,ambiguous,,35.666487,139.771,movable,representative_point,ambiguous,区民有形文化財;指定文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,東京証券取引所所蔵文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.682639,139.778784,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,佃島沽券絵図 控,,,,,,中央区,13102,区民有形文化財;指定文化財,古文書,ambiguous,,35.666487,139.771,movable,representative_point,ambiguous,区民有形文化財;指定文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,原胤昭関係文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,片岡家文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,清川玄道関係文書,,,,,,中央区,13102,区民有形文化財,古文書,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,古文書・古記録,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,埋桝及び木樋,,,,,,中央区,13102,区民有形文化財,考古資料,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,考古資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,江戸三座入場券,,,,,,中央区,13102,区民有形文化財;指定文化財,考古資料,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財;指定文化財,考古資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,明石町遺跡内 築地外国人居留地 445号遺構出土遺物 附 556号遺構出土クレイパイプ,,,,,,中央区,13102,区民有形文化財,考古資料,ambiguous,,35.658848,139.785703,movable,representative_point,ambiguous,区民有形文化財,考古資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,八丁堀三丁目(第二次)遺跡 朗惺寺跡出土 こけら経,,,,,,中央区,13102,区民有形文化財,考古資料,ambiguous,,35.658848,139.785703,movable,representative_point,ambiguous,区民有形文化財,考古資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,八丁堀三丁目遺跡内朗惺寺跡出土骨蔵器 附 瀬戸・美濃産陶器 鳴海織部向付,,,,,,中央区,13102,区民有形文化財,考古資料,ambiguous,,35.666391,139.768187,movable,representative_point,ambiguous,区民有形文化財,考古資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,日本橋人形町三丁目(第二次)遺跡出土陶磁器・土器,,,,,,中央区,13102,区民有形文化財,考古資料,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,考古資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,八丁堀三丁目遺跡内朗惺寺跡出土木製卒塔婆,,,,,,中央区,13102,区民有形文化財,考古資料,ambiguous,,35.658848,139.785703,movable,representative_point,ambiguous,区民有形文化財,考古資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,日本橋蛎殻町一丁目遺跡内 播磨国山崎藩本多家屋敷跡125号遺構出土遺物,,,,,,中央区,13102,区民有形文化財,考古資料,ambiguous,,35.658848,139.785703,movable,representative_point,ambiguous,区民有形文化財,考古資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,豊後岡藩中川家上屋敷跡(明石町遺跡)出土文書 附 12号遺構穴蔵部材,,,,,,中央区,13102,区民有形文化財,考古資料,ambiguous,,35.673688,139.7756,movable,representative_point,ambiguous,区民有形文化財,考古資料及び古文書,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,アメリカ公使館跡の記念碑,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.666733,139.778656,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,白魚献上箱,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.673688,139.7756,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,板絵着色お千世の図額 附 目録,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.683825,139.772033,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,引幕図案見本帳,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.674081,139.768358,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,絹本着色 日本製菓子舗榮太樓本店製造塲略図 附 写生帖,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.683414,139.773416,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,船宿山崎屋関係資料,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.673688,139.7756,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,寛正三年板碑,,,,,,中央区,13102,区民有形文化財;指定文化財,歴史資料,ambiguous,,35.673688,139.7756,point,representative_point,ambiguous,区民有形文化財;指定文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,岸田吟香謹製鐵飴煎の看板,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.673688,139.7756,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,平野活版製造所(平野富二)製造の活版印刷機,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.671533,139.777553,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,東京薬事協会所蔵文書,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.688755,139.77513,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,紀元二千六百年記念日本万国博覧会開催準備関係資料,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.673688,139.7756,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,日本橋三越本店のパイプオルガン,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.685631,139.77343,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,震災復興橋梁図面,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.673688,139.7756,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
municipal_source,中央区,文化財一覧,131024000000.0,https://www.city.chuo.lg.jp/documents/984/bunkazai.csv,13Tokyo/raw/municipal/13102/data.csv,越後屋文書,,,,,,中央区,13102,区民有形文化財,歴史資料,ambiguous,,35.673645,139.767292,point,representative_point,ambiguous,区民有形文化財,歴史資料,,no_explicit_designation_level
