record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,seismic_intensity,scenario,seismic_class
official_export_002:387,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本聖公会東京教区東京諸聖徒教会礼拝堂,5.933,都心西部直下地震,6弱
official_export_002:390,13105,文京区,National,Registered,有形文化財,建造物,building_direct,橋本家住宅,5.875,都心西部直下地震,6弱
official_export_002:397,13105,文京区,National,Registered,有形文化財,建造物,building_direct,はん亭,6.07,都心西部直下地震,6強以上
official_export_002:406,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅蔵,5.847,都心西部直下地震,6弱
official_export_002:407,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅主屋,5.847,都心西部直下地震,6弱
official_export_002:408,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅茶室,5.847,都心西部直下地震,6弱
official_export_002:409,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅茶室門,5.847,都心西部直下地震,6弱
official_export_002:410,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅門,5.853,都心西部直下地震,6弱
official_export_002:411,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅洋館,5.847,都心西部直下地震,6弱
official_export_002:414,13105,文京区,National,Registered,有形文化財,建造物,building_direct,鳳明館本館,5.816,都心西部直下地震,6弱
official_export_002:419,13105,文京区,National,Registered,有形文化財,建造物,building_direct,松井家住宅表門及び塀,5.832,都心西部直下地震,6弱
official_export_002:420,13105,文京区,National,Registered,有形文化財,建造物,building_direct,松井家住宅主屋,5.832,都心西部直下地震,6弱
official_export_002:421,13105,文京区,National,Registered,有形文化財,建造物,building_direct,松井家住宅蔵,5.832,都心西部直下地震,6弱
official_export_002:454,13105,文京区,National,Registered,有形文化財,建造物,building_direct,森博士の家,5.905,都心西部直下地震,6弱
official_export_002:459,13105,文京区,National,Registered,有形文化財,建造物,building_direct,山﨑家住宅主屋,5.888,都心西部直下地震,6弱
official_export_002:461,13105,文京区,National,Registered,有形文化財,建造物,building_direct,山脇家住宅表門及び塀,5.757,都心西部直下地震,6弱
official_export_002:462,13105,文京区,National,Registered,有形文化財,建造物,building_direct,山脇家住宅主屋,5.757,都心西部直下地震,6弱
official_export_002:463,13105,文京区,National,Registered,有形文化財,建造物,building_direct,弥生正緑館(渋谷家住宅洋館)主屋,5.981,都心西部直下地震,6弱
official_export_002:464,13105,文京区,National,Registered,有形文化財,建造物,building_direct,弥生正緑館(渋谷家住宅洋館)庭門,5.981,都心西部直下地震,6弱
official_export_003:8,13105,文京区,National,Designated,記念物,天然記念物,point,大塚先儒墓所,5.827,都心西部直下地震,6弱
official_export_003:12,13105,文京区,National,Designated,記念物,天然記念物,point,懐徳館庭園(旧加賀藩主前田氏本郷本邸庭園),5.689,都心西部直下地震,6弱
official_export_003:23,13105,文京区,National,Designated,記念物,天然記念物,point,小石川後楽園,5.866,都心西部直下地震,6弱
official_export_003:24,13105,文京区,National,Designated,記念物,天然記念物,point,小石川植物園(御薬園跡及び養生所跡),6.119,都心西部直下地震,6強以上
official_export_003:40,13105,文京区,National,Designated,記念物,天然記念物,point,高島秋帆墓,5.841,都心西部直下地震,6弱
official_export_003:70,13105,文京区,National,Designated,記念物,天然記念物,point,弥生二丁目遺跡,5.961,都心西部直下地震,6弱
official_export_003:71,13105,文京区,National,Designated,記念物,天然記念物,point,湯島聖堂,5.859,都心西部直下地震,6弱
official_export_003:73,13105,文京区,National,Designated,記念物,天然記念物,point,六義園,5.889,都心西部直下地震,6弱
3,13106,台東区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,浅草寺六角堂,5.902,都心西部直下地震,6弱
94,13106,台東区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,西仏板碑,5.933,都心西部直下地震,6弱
157,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,戸田茂睡墓,5.902,都心西部直下地震,6弱
158,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,六地蔵石燈籠,5.902,都心西部直下地震,6弱
159,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,玉川庄右衛門及び同清右衛門墓,6.165,都心西部直下地震,6強以上
160,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,大久保主水墓,5.835,都心西部直下地震,6弱
161,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,谷文晁墓,6.057,都心西部直下地震,6強以上
162,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,幡随院長兵衛墓,6.057,都心西部直下地震,6強以上
163,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,慈海僧正墓,5.884,都心西部直下地震,6弱
164,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛飾北斎墓,6.007,都心西部直下地震,6強以上
165,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田宗?墓,5.915,都心西部直下地震,6弱
166,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,了翁禅師塔碑,5.884,都心西部直下地震,6弱
167,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,天海僧正毛髪塔,5.702,都心西部直下地震,6弱
168,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,樋口定伊墓,6.059,都心西部直下地震,6強以上
169,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山岡鉄舟墓,5.821,都心西部直下地震,6弱
170,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,三遊亭円朝墓,5.821,都心西部直下地震,6弱
206,13106,台東区,Tokyo Metropolitan,Designated,記念物,天然記念物,point,玉林寺のシイ,5.93,都心西部直下地震,6弱
241,13106,台東区,Tokyo Metropolitan,Designated,記念物,史跡,point,太宰春台墓,6.073,都心西部直下地震,6強以上
242,13106,台東区,Tokyo Metropolitan,Designated,記念物,史跡,point,浄厳律師墓,6.059,都心西部直下地震,6強以上
243,13106,台東区,Tokyo Metropolitan,Designated,記念物,史跡,point,子規庵,5.768,都心西部直下地震,6弱
244,13106,台東区,Tokyo Metropolitan,Designated,記念物,史跡,point,中村不折旧宅(書道博物館),5.774,都心西部直下地震,6弱
131067100003,13106,台東区,Municipal,Designated,民俗文化財,有形民俗文化財,point,旧吉田屋酒店,5.891,都心西部直下地震,6弱
131067100027,13106,台東区,Municipal,Other,記念物,史跡,point,狩野芳崖墓 附 狩野芳崖翁碑,5.845,都心西部直下地震,6弱
131067100029,13106,台東区,Municipal,Other,有形文化財,建造物,building_direct,石造宝篋印塔,6.249,都心西部直下地震,6強以上
131067100039,13106,台東区,Municipal,Other,記念物,史跡,point,大沼枕山墓,5.789,都心西部直下地震,6弱
131067100046,13106,台東区,Municipal,Other,記念物,史跡,point,藤堂家墓所,5.83,都心西部直下地震,6弱
131067100047,13106,台東区,Municipal,Other,記念物,史跡,point,河鍋暁斎墓,5.789,都心西部直下地震,6弱
131067100052,13106,台東区,Municipal,Other,記念物,史跡,point,福地源一郎(桜痴)墓,5.856,都心西部直下地震,6弱
131067100053,13106,台東区,Municipal,Other,記念物,史跡,point,横山大観旧居,6.126,都心西部直下地震,6強以上
131067100059,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,延寿寺日荷堂絵馬群,6.088,都心西部直下地震,6強以上
131067100060,13106,台東区,Municipal,Other,記念物,史跡,point,柴田是真墓,6.304,都心西部直下地震,6強以上
131067100066,13106,台東区,Municipal,Other,記念物,史跡,point,町田久成墓,6.13,都心西部直下地震,6強以上
131067100067,13106,台東区,Municipal,Other,記念物,史跡,point,田中芳男墓,5.856,都心西部直下地震,6弱
131067100075,13106,台東区,Municipal,Designated,民俗文化財,有形民俗文化財,point,浅草浅間神社本殿并びに諸資料 付 境内地,6.354,都心西部直下地震,6強以上
131067100100,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,橋場地域の生活資料(鈴木家資料),,都心西部直下地震,No data
131067100101,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,橋場地域の生活資料(東城家資料),,都心西部直下地震,No data
131067100110,13106,台東区,Municipal,Other,有形文化財,建造物,building_direct,上野広小路三橋遺構 附 出土近世遺物一括,5.83,都心西部直下地震,6弱
131067100116,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,庚申塔,,都心西部直下地震,No data
131067100132,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,大太刀(陰陽丸),6.304,都心西部直下地震,6強以上
131067100134,13106,台東区,Municipal,Other,有形文化財,建造物,building_direct,石造多宝塔,5.962,都心西部直下地震,6弱
131067100146,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,今戸人形の型,,都心西部直下地震,No data
131067100147,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,浅草寺絵馬・扁額群,5.962,都心西部直下地震,6弱
131067100159,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,今戸人形の型(追加),,都心西部直下地震,No data
131067100162,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(和書),5.998,都心西部直下地震,6弱
131067100163,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(一枚刷),5.998,都心西部直下地震,6弱
131067100168,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん〔芝居番付類(一枚刷)〕,5.998,都心西部直下地震,6弱
131067100171,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(古文書),5.998,都心西部直下地震,6弱
131067100174,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(羽子板),5.998,都心西部直下地震,6弱
131067100178,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(五月人形),5.998,都心西部直下地震,6弱
131067100181,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(雛人形),5.998,都心西部直下地震,6弱
131067100182,13106,台東区,Municipal,Other,記念物,史跡,point,渋沢栄一家墓所,5.856,都心西部直下地震,6弱
131067100187,13106,台東区,Municipal,Other,記念物,史跡,point,徳川家光薨去に伴う殉死者の墓,5.83,都心西部直下地震,6弱
official_export_001:0,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草神社,5.912,都心西部直下地震,6弱
official_export_001:1,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草神社,5.912,都心西部直下地震,6弱
official_export_001:6,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),5.86,都心西部直下地震,6弱
official_export_001:7,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),5.86,都心西部直下地震,6弱
official_export_001:8,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),5.846,都心西部直下地震,6弱
official_export_001:9,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧因州池田屋敷表門,5.8,都心西部直下地震,6弱
official_export_001:21,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺旧本坊表門(黒門),5.802,都心西部直下地震,6弱
official_export_001:22,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺清水堂,5.804,都心西部直下地震,6弱
official_export_001:23,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧寛永寺五重塔,5.73,都心西部直下地震,6弱
official_export_001:42,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京科学博物館本館,5.785,都心西部直下地震,6弱
official_export_001:56,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟奥院,5.877,都心西部直下地震,6弱
official_export_001:58,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,5.858,都心西部直下地震,6弱
official_export_001:59,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,5.86,都心西部直下地震,6弱
official_export_001:60,13106,台東区,National,Designated,有形文化財,建造物,building_direct,国立西洋美術館本館,5.759,都心西部直下地震,6弱
